order_item_id,order_id,product_id,quantity,unit_price,total_price,discount
4005,1335,445,1,2069,2069,8
4006,1336,147,2,4932,9864,8
4007,1336,24,1,1400,1400,31
4008,1336,400,1,4939,4939,40
4009,1336,175,1,8190,8190,26
4010,1336,329,1,6394,6394,21
4011,1337,249,2,3076,6152,39
4012,1338,385,2,3416,6832,8
4013,1338,24,1,1400,1400,23
4014,1338,54,1,5045,5045,36
4015,1338,483,1,5769,5769,29
4016,1339,189,2,7671,15342,21
4017,1340,432,1,5619,5619,43
4018,1341,442,2,5784,11568,32
4019,1341,150,1,179,179,45
4020,1342,160,1,4753,4753,2
4021,1342,208,1,9063,9063,34
4022,1343,341,1,1233,1233,15
4023,1343,285,2,6960,13920,15
4024,1343,196,1,3348,3348,12
4025,1344,474,1,6848,6848,22
4026,1344,387,2,9763,19526,22
4027,1344,170,2,5243,10486,48
4028,1344,139,1,6678,6678,14
4029,1344,34,1,4723,4723,3
4030,1345,146,2,7549,15098,17
4031,1345,456,2,8667,17334,14
4032,1345,454,1,412,412,47
4033,1345,186,2,301,602,13
4034,1346,30,1,7952,7952,10
4035,1346,332,2,9187,18374,31
4036,1346,207,2,1145,2290,41
4037,1346,144,2,952,1904,40
4038,1347,245,1,6825,6825,32
4039,1348,153,1,6657,6657,33
4040,1349,333,2,4948,9896,14
4041,1350,272,1,9771,9771,25
4042,1350,244,1,9563,9563,41
4043,1350,473,2,444,888,26
4044,1350,70,1,5334,5334,24
4045,1351,434,2,7634,15268,19
4046,1351,68,2,1393,2786,49
4047,1352,158,1,3155,3155,24
4048,1352,450,1,2223,2223,8
4049,1353,205,2,4349,8698,30
4050,1353,393,2,5614,11228,44
4051,1354,98,2,8801,17602,27
4052,1354,405,1,7803,7803,34
4053,1355,361,2,1521,3042,20
4054,1355,363,2,5692,11384,17
4055,1355,360,1,7936,7936,17
4056,1356,359,2,134,268,6
4057,1357,50,1,7706,7706,35
4058,1357,158,1,3155,3155,24
4059,1357,143,2,1092,2184,14
4060,1357,238,2,2253,4506,46
4061,1358,403,2,5297,10594,25
4062,1358,466,2,4450,8900,15
4063,1358,252,2,2663,5326,26
4064,1358,5,2,1375,2750,6
4065,1358,42,2,3798,7596,46
4066,1359,319,2,5440,10880,38
4067,1359,102,2,7997,15994,2
4068,1359,34,2,4723,9446,1
4069,1360,112,2,1365,2730,26
4070,1361,412,1,2577,2577,25
4071,1361,224,2,6082,12164,6
4072,1361,41,1,4365,4365,31
4073,1361,464,1,626,626,38
4074,1361,62,2,7260,14520,38
4075,1362,436,1,9749,9749,11
4076,1362,339,2,1062,2124,49
4077,1363,13,1,2609,2609,33
4078,1363,342,1,808,808,43
4079,1364,446,1,9384,9384,12
4080,1364,128,1,1065,1065,38
4081,1365,4,2,3526,7052,3
4082,1366,294,2,2813,5626,10
4083,1366,275,1,4126,4126,8
4084,1366,351,1,8394,8394,15
4085,1367,203,1,8865,8865,14
4086,1367,162,1,7997,7997,43
4087,1367,27,2,4304,8608,35
4088,1367,437,1,8765,8765,22
4089,1368,391,2,7357,14714,47
4090,1368,218,2,5588,11176,8
4091,1368,83,2,8065,16130,3
4092,1368,418,2,8496,16992,22
4093,1368,118,2,3022,6044,24
4094,1369,357,2,1901,3802,27
4095,1369,263,2,7027,14054,6
4096,1369,124,2,4127,8254,34
4097,1369,3,1,810,810,4
4098,1369,442,1,5784,5784,15
4099,1370,316,1,2025,2025,23
4100,1370,124,1,4127,4127,13
4101,1370,93,1,8858,8858,6
4102,1370,442,1,5784,5784,41
4103,1371,195,2,527,1054,18
4104,1371,290,2,8108,16216,47
4105,1371,282,1,132,132,24
4106,1371,244,1,9563,9563,3
4107,1371,326,2,8014,16028,49
4108,1372,120,1,458,458,27
4109,1372,51,2,4970,9940,48
4110,1372,238,1,2253,2253,39
4111,1372,119,1,703,703,5
4112,1373,445,2,2069,4138,25
4113,1373,470,2,8803,17606,27
4114,1373,291,1,2599,2599,43
4115,1373,145,2,303,606,13
4116,1373,254,2,8080,16160,23
4117,1374,350,1,2023,2023,20
4118,1374,199,1,9352,9352,18
4119,1374,391,2,7357,14714,30
4120,1374,136,1,3041,3041,10
4121,1374,437,1,8765,8765,43
4122,1375,188,1,1340,1340,19
4123,1375,463,1,8313,8313,2
4124,1376,130,1,8697,8697,23
4125,1376,35,2,532,1064,26
4126,1376,193,2,2706,5412,21
4127,1377,412,2,2577,5154,12
4128,1377,32,2,9159,18318,0
4129,1377,81,2,5434,10868,17
4130,1377,412,1,2577,2577,6
4131,1377,369,1,2604,2604,2
4132,1378,285,2,6960,13920,46
4133,1378,233,1,7932,7932,15
4134,1378,2,2,1005,2010,27
4135,1378,483,2,5769,11538,41
4136,1378,38,1,7964,7964,36
4137,1379,65,2,1575,3150,46
4138,1379,231,2,6242,12484,48
4139,1379,420,1,2612,2612,3
4140,1380,263,1,7027,7027,8
4141,1380,272,1,9771,9771,33
4142,1380,179,2,7886,15772,26
4143,1380,456,1,8667,8667,11
4144,1381,138,2,6011,12022,38
4145,1381,423,2,9274,18548,13
4146,1381,358,1,876,876,8
4147,1381,40,2,8004,16008,34
4148,1381,487,2,1596,3192,26
4149,1382,56,1,3520,3520,21
4150,1382,74,1,4264,4264,23
4151,1383,442,2,5784,11568,4
4152,1383,429,1,9556,9556,19
4153,1383,311,2,1370,2740,24
4154,1383,440,1,632,632,21
4155,1384,478,2,7111,14222,11
4156,1384,128,2,1065,2130,46
4157,1384,429,1,9556,9556,41
4158,1384,7,2,4344,8688,9
4159,1384,143,1,1092,1092,32
4160,1385,294,1,2813,2813,34
4161,1385,392,2,1069,2138,18
4162,1386,90,2,5742,11484,18
4163,1387,173,2,7111,14222,2
4164,1387,80,1,9998,9998,24
4165,1387,370,2,2338,4676,15
4166,1387,266,2,1413,2826,45
4167,1387,407,1,5041,5041,25
4168,1388,386,1,7081,7081,23
4169,1388,482,2,4129,8258,29
4170,1389,58,2,9175,18350,24
4171,1389,167,1,7276,7276,13
4172,1390,114,2,8116,16232,22
4173,1390,250,2,4301,8602,35
4174,1391,138,1,6011,6011,46
4175,1391,205,2,4349,8698,39
4176,1391,430,1,8207,8207,19
4177,1391,250,2,4301,8602,43
4178,1391,255,1,6915,6915,31
4179,1392,3,1,810,810,39
4180,1392,33,1,2531,2531,46
4181,1392,7,2,4344,8688,32
4182,1392,305,2,6459,12918,34
4183,1392,365,2,2532,5064,18
4184,1393,74,2,4264,8528,10
4185,1394,59,2,3707,7414,43
4186,1395,155,1,3414,3414,24
4187,1395,5,1,1375,1375,32
4188,1395,441,1,5608,5608,19
4189,1395,415,2,9335,18670,7
4190,1395,171,1,4878,4878,27
4191,1396,481,1,6701,6701,22
4192,1396,88,1,1892,1892,20
4193,1396,373,1,5255,5255,45
4194,1396,364,1,5032,5032,16
4195,1397,411,1,683,683,46
4196,1398,448,1,2566,2566,15
4197,1398,286,2,1335,2670,47
4198,1398,108,2,1845,3690,48
4199,1398,85,2,7726,15452,42
4200,1399,411,2,683,1366,18
4201,1400,172,2,8206,16412,40
4202,1400,264,1,2992,2992,6
4203,1400,84,1,3374,3374,23
4204,1400,311,2,1370,2740,7
4205,1400,238,2,2253,4506,49
4206,1401,333,1,4948,4948,22
4207,1401,275,2,4126,8252,3
4208,1401,322,1,8465,8465,42
4209,1401,432,2,5619,11238,36
4210,1402,407,1,5041,5041,40
4211,1402,11,1,6295,6295,42
4212,1402,357,2,1901,3802,30
4213,1402,331,1,8327,8327,11
4214,1402,191,2,600,1200,3
4215,1403,223,1,3994,3994,16
4216,1403,319,1,5440,5440,42
4217,1403,442,2,5784,11568,15
4218,1404,281,2,8327,16654,7
4219,1404,270,1,5974,5974,21
4220,1404,428,1,4566,4566,48
4221,1404,85,1,7726,7726,10
4222,1405,113,1,8499,8499,30
4223,1406,467,2,989,1978,32
4224,1406,123,1,5979,5979,45
4225,1406,129,2,6421,12842,25
4226,1406,87,1,5931,5931,6
4227,1406,245,1,6825,6825,1
4228,1407,146,1,7549,7549,42
4229,1407,361,2,1521,3042,8
4230,1407,338,2,8558,17116,1
4231,1407,348,2,9864,19728,35
4232,1407,117,2,6431,12862,16
4233,1408,375,2,9583,19166,22
4234,1409,394,2,9264,18528,41
4235,1409,368,2,2023,4046,23
4236,1409,383,2,3997,7994,42
4237,1410,349,1,9083,9083,47
4238,1411,166,2,1767,3534,25
4239,1412,52,2,4381,8762,18
4240,1413,312,1,1017,1017,44
4241,1414,219,1,8550,8550,47
4242,1414,428,1,4566,4566,24
4243,1415,71,2,1979,3958,7
4244,1415,196,1,3348,3348,34
4245,1416,82,1,9229,9229,41
4246,1416,45,2,6000,12000,12
4247,1417,415,2,9335,18670,5
4248,1417,423,1,9274,9274,12
4249,1417,294,1,2813,2813,42
4250,1417,82,1,9229,9229,30
4251,1417,51,1,4970,4970,20
4252,1418,426,1,3669,3669,19
4253,1418,407,2,5041,10082,40
4254,1418,421,2,1837,3674,45
4255,1419,276,2,5653,11306,46
4256,1419,466,2,4450,8900,37
4257,1419,24,2,1400,2800,27
4258,1419,47,2,6006,12012,15
4259,1420,440,2,632,1264,45
4260,1420,106,1,3151,3151,36
4261,1421,286,1,1335,1335,6
4262,1421,13,2,2609,5218,27
4263,1421,212,1,2125,2125,48
4264,1422,8,1,552,552,43
4265,1423,362,2,9032,18064,47
4266,1424,294,2,2813,5626,37
4267,1424,3,2,810,1620,16
4268,1424,273,2,9304,18608,20
4269,1425,330,2,6169,12338,18
4270,1426,3,1,810,810,1
4271,1426,166,2,1767,3534,4
4272,1426,496,1,816,816,16
4273,1426,64,2,3594,7188,33
4274,1427,391,1,7357,7357,18
4275,1428,204,2,5332,10664,5
4276,1428,310,2,1023,2046,3
4277,1428,478,1,7111,7111,4
4278,1429,227,1,3371,3371,23
4279,1430,198,1,2082,2082,35
4280,1430,228,2,3377,6754,20
4281,1430,271,1,9332,9332,39
4282,1430,77,1,2932,2932,32
4283,1430,449,1,1273,1273,47
4284,1431,440,2,632,1264,28
4285,1431,432,2,5619,11238,1
4286,1431,265,1,445,445,48
4287,1431,261,2,8358,16716,28
4288,1431,178,2,885,1770,20
4289,1432,461,2,9272,18544,10
4290,1432,432,1,5619,5619,14
4291,1432,187,1,7902,7902,42
4292,1433,163,2,1089,2178,15
4293,1433,488,2,5080,10160,47
4294,1433,412,1,2577,2577,42
4295,1433,264,2,2992,5984,21
4296,1433,164,1,1863,1863,11
4297,1434,369,1,2604,2604,30
4298,1434,453,1,9440,9440,7
4299,1434,414,1,7849,7849,15
4300,1435,257,2,1515,3030,45
4301,1435,20,1,7740,7740,12
4302,1435,136,1,3041,3041,10
4303,1435,202,2,1340,2680,40
4304,1436,256,1,8015,8015,25
4305,1436,237,1,3798,3798,4
4306,1436,339,1,1062,1062,37
4307,1436,341,1,1233,1233,1
4308,1437,59,2,3707,7414,30
4309,1437,415,2,9335,18670,29
4310,1437,156,2,1080,2160,40
4311,1438,375,1,9583,9583,16
4312,1438,456,2,8667,17334,2
4313,1438,115,2,901,1802,40
4314,1438,135,1,2784,2784,4
4315,1439,202,1,1340,1340,22
4316,1439,89,1,1967,1967,38
4317,1439,178,1,885,885,49
4318,1440,306,2,427,854,16
4319,1440,1,1,7383,7383,2
4320,1441,114,1,8116,8116,3
4321,1441,161,1,8668,8668,49
4322,1441,499,1,7189,7189,4
4323,1441,496,1,816,816,22
4324,1442,168,2,2126,4252,3
4325,1442,178,2,885,1770,27
4326,1442,494,1,7434,7434,28
4327,1443,103,2,3003,6006,41
4328,1444,429,2,9556,19112,41
4329,1444,280,1,598,598,3
4330,1444,346,1,8830,8830,16
4331,1444,440,1,632,632,15
4332,1444,205,1,4349,4349,10
4333,1445,33,1,2531,2531,9
4334,1445,309,1,5432,5432,9
4335,1445,126,2,511,1022,40
4336,1445,266,1,1413,1413,13
4337,1445,242,1,959,959,15
4338,1446,445,2,2069,4138,3
4339,1446,45,2,6000,12000,48
4340,1446,151,1,9774,9774,33
4341,1447,212,2,2125,4250,30
4342,1447,146,2,7549,15098,3
4343,1447,24,2,1400,2800,14
4344,1448,131,2,6426,12852,35
4345,1448,203,1,8865,8865,18
4346,1448,412,2,2577,5154,41
4347,1449,443,2,1814,3628,4
4348,1450,2,1,1005,1005,42
4349,1450,110,1,166,166,6
4350,1450,141,2,5963,11926,21
4351,1450,203,2,8865,17730,35
4352,1450,349,2,9083,18166,5
4353,1451,61,2,6585,13170,8
4354,1452,471,2,3454,6908,44
4355,1452,361,2,1521,3042,33
4356,1452,351,1,8394,8394,40
4357,1452,360,2,7936,15872,17
4358,1453,496,2,816,1632,38
4359,1453,192,1,8710,8710,20
4360,1453,485,2,2932,5864,1
4361,1453,36,1,3776,3776,11
4362,1453,289,1,6074,6074,41
4363,1454,63,1,226,226,23
4364,1454,269,1,8261,8261,42
4365,1454,206,2,6328,12656,38
4366,1454,244,2,9563,19126,5
4367,1454,447,1,2645,2645,33
4368,1455,498,1,5376,5376,48
4369,1456,206,2,6328,12656,43
4370,1456,280,1,598,598,35
4371,1456,187,1,7902,7902,0
4372,1456,452,1,200,200,47
4373,1456,159,1,5798,5798,46
4374,1457,394,2,9264,18528,40
4375,1457,275,1,4126,4126,34
4376,1458,74,1,4264,4264,35
4377,1458,338,2,8558,17116,41
4378,1458,234,2,3036,6072,31
4379,1458,363,1,5692,5692,32
4380,1458,178,1,885,885,43
4381,1459,234,2,3036,6072,2
4382,1459,199,2,9352,18704,48
4383,1459,452,2,200,400,26
4384,1459,366,2,3411,6822,25
4385,1459,323,2,3539,7078,35
4386,1460,276,2,5653,11306,25
4387,1460,349,2,9083,18166,2
4388,1460,207,2,1145,2290,26
4389,1460,213,1,1327,1327,33
4390,1461,210,1,2955,2955,18
4391,1461,472,1,8141,8141,46
4392,1462,185,2,9725,19450,46
4393,1462,140,1,7936,7936,44
4394,1463,297,2,1490,2980,44
4395,1463,448,1,2566,2566,36
4396,1463,265,1,445,445,16
4397,1463,344,2,7129,14258,34
4398,1464,395,2,4317,8634,33
4399,1464,429,2,9556,19112,19
4400,1464,232,1,4005,4005,14
4401,1465,223,1,3994,3994,25
4402,1465,227,1,3371,3371,3
4403,1466,248,2,5140,10280,9
4404,1467,71,1,1979,1979,42
4405,1467,52,2,4381,8762,31
4406,1467,248,2,5140,10280,22
4407,1468,149,1,6253,6253,10
4408,1469,117,1,6431,6431,32
4409,1469,441,1,5608,5608,7
4410,1469,285,2,6960,13920,44
4411,1470,275,1,4126,4126,25
4412,1470,6,2,9079,18158,0
4413,1470,362,1,9032,9032,29
4414,1470,46,2,2736,5472,14
4415,1470,362,2,9032,18064,29
4416,1471,311,1,1370,1370,27
4417,1471,412,1,2577,2577,3
4418,1471,146,2,7549,15098,11
4419,1471,401,1,2493,2493,49
4420,1472,64,2,3594,7188,48
4421,1473,92,2,9153,18306,30
4422,1473,442,2,5784,11568,9
4423,1473,47,2,6006,12012,11
4424,1473,225,2,6279,12558,22
4425,1473,43,2,2257,4514,47
4426,1474,424,2,8160,16320,20
4427,1474,395,1,4317,4317,10
4428,1474,85,2,7726,15452,28
4429,1474,342,1,808,808,21
4430,1475,346,1,8830,8830,42
4431,1475,362,1,9032,9032,20
4432,1475,300,2,3824,7648,1
4433,1475,344,1,7129,7129,41
4434,1476,233,1,7932,7932,32
4435,1476,483,1,5769,5769,43
4436,1477,8,1,552,552,43
4437,1477,77,1,2932,2932,20
4438,1477,378,1,9971,9971,42
4439,1477,14,2,6673,13346,3
4440,1478,194,1,8080,8080,34
4441,1478,169,2,1711,3422,36
4442,1478,390,2,2081,4162,1
4443,1478,163,1,1089,1089,47
4444,1478,346,1,8830,8830,25
4445,1479,157,2,8682,17364,3
4446,1479,309,2,5432,10864,8
4447,1479,207,2,1145,2290,31
4448,1479,282,1,132,132,15
4449,1480,345,1,6080,6080,37
4450,1480,388,2,2920,5840,10
4451,1480,30,2,7952,15904,15
4452,1480,73,2,4792,9584,39
4453,1480,69,2,3379,6758,40
4454,1481,1,2,7383,14766,29
4455,1481,215,2,1100,2200,46
4456,1481,60,2,8364,16728,40
4457,1481,290,2,8108,16216,15
4458,1481,388,1,2920,2920,23
4459,1482,245,2,6825,13650,44
4460,1482,60,1,8364,8364,6
4461,1482,412,1,2577,2577,43
4462,1483,345,1,6080,6080,42
4463,1483,88,2,1892,3784,4
4464,1483,82,1,9229,9229,38
4465,1483,11,2,6295,12590,17
4466,1484,497,1,6071,6071,19
4467,1484,201,2,1906,3812,44
4468,1484,425,2,6302,12604,10
4469,1485,353,2,8490,16980,6
4470,1485,222,2,8997,17994,49
4471,1485,48,1,7171,7171,25
4472,1485,80,1,9998,9998,47
4473,1486,405,2,7803,15606,42
4474,1486,13,2,2609,5218,18
4475,1486,373,1,5255,5255,36
4476,1486,372,2,1416,2832,33
4477,1487,202,2,1340,2680,4
4478,1487,346,2,8830,17660,22
4479,1487,94,2,8136,16272,18
4480,1487,271,1,9332,9332,37
4481,1488,300,1,3824,3824,19
4482,1488,457,2,4081,8162,2
4483,1488,417,1,5478,5478,42
4484,1488,50,1,7706,7706,0
4485,1488,9,2,7261,14522,32
4486,1489,207,2,1145,2290,45
4487,1489,455,1,6367,6367,12
4488,1489,499,2,7189,14378,6
4489,1489,346,1,8830,8830,42
4490,1489,399,1,2348,2348,48
4491,1490,121,2,9357,18714,20
4492,1490,216,1,6829,6829,19
4493,1490,483,2,5769,11538,0
4494,1491,151,1,9774,9774,23
4495,1491,164,1,1863,1863,39
4496,1491,374,1,1359,1359,45
4497,1491,134,2,433,866,44
4498,1491,215,2,1100,2200,45
4499,1492,217,1,6416,6416,20
4500,1493,121,2,9357,18714,44
4501,1494,107,2,4996,9992,0
4502,1494,69,2,3379,6758,33
4503,1494,265,2,445,890,17
4504,1494,428,1,4566,4566,27
4505,1495,217,2,6416,12832,36
4506,1495,340,2,6534,13068,1
4507,1496,379,1,288,288,2
4508,1497,253,1,4985,4985,25
4509,1497,313,1,2105,2105,44
4510,1497,129,1,6421,6421,45
4511,1497,453,1,9440,9440,1
4512,1498,261,2,8358,16716,24
4513,1498,147,1,4932,4932,33
4514,1498,226,2,6844,13688,15
4515,1498,109,1,7744,7744,21
4516,1499,96,2,7924,15848,15
4517,1500,446,2,9384,18768,34
4518,1501,485,2,2932,5864,26
4519,1501,126,2,511,1022,8
4520,1502,32,2,9159,18318,35
4521,1502,198,1,2082,2082,14
4522,1503,333,1,4948,4948,0
4523,1503,261,1,8358,8358,30
4524,1504,135,1,2784,2784,43
4525,1504,45,2,6000,12000,0
4526,1504,492,2,2978,5956,40
4527,1505,207,1,1145,1145,49
4528,1505,423,2,9274,18548,26
4529,1506,210,2,2955,5910,26
4530,1506,257,2,1515,3030,20
4531,1506,387,1,9763,9763,39
4532,1506,431,1,3477,3477,7
4533,1506,403,1,5297,5297,10
4534,1507,158,1,3155,3155,13
4535,1507,146,2,7549,15098,46
4536,1507,95,2,1920,3840,42
4537,1508,455,2,6367,12734,16
4538,1508,281,2,8327,16654,28
4539,1508,320,1,4686,4686,29
4540,1508,319,1,5440,5440,27
4541,1509,414,2,7849,15698,37
4542,1509,267,2,9802,19604,26
4543,1509,4,2,3526,7052,24
4544,1509,298,2,7494,14988,44
4545,1510,415,1,9335,9335,22
4546,1510,194,1,8080,8080,46
4547,1510,11,2,6295,12590,36
4548,1511,160,1,4753,4753,48
4549,1511,73,1,4792,4792,35
4550,1511,215,2,1100,2200,15
4551,1512,312,2,1017,2034,44
4552,1512,182,2,3502,7004,13
4553,1513,191,1,600,600,20
4554,1513,381,1,1186,1186,0
4555,1514,403,1,5297,5297,14
4556,1514,280,2,598,1196,33
4557,1514,73,2,4792,9584,38
4558,1514,404,2,5532,11064,39
4559,1515,474,2,6848,13696,23
4560,1516,435,2,1446,2892,17
4561,1516,455,1,6367,6367,48
4562,1516,459,2,3610,7220,24
4563,1517,82,2,9229,18458,1
4564,1517,124,1,4127,4127,23
4565,1517,294,1,2813,2813,15
4566,1518,472,2,8141,16282,33
4567,1518,128,2,1065,2130,7
4568,1518,348,2,9864,19728,42
4569,1519,348,2,9864,19728,33
4570,1519,86,1,3922,3922,21
4571,1519,500,1,8459,8459,30
4572,1519,398,2,6975,13950,28
4573,1519,376,1,7229,7229,2
4574,1520,127,1,803,803,40
4575,1520,215,1,1100,1100,7
4576,1521,145,1,303,303,35
4577,1522,11,1,6295,6295,46
4578,1522,34,1,4723,4723,45
4579,1523,75,1,5949,5949,13
4580,1524,306,1,427,427,23
4581,1524,209,2,8256,16512,38
4582,1524,317,2,3598,7196,6
4583,1524,266,1,1413,1413,34
4584,1524,292,2,9437,18874,1
4585,1525,428,2,4566,9132,36
4586,1525,436,2,9749,19498,39
4587,1525,386,2,7081,14162,8
4588,1525,44,2,7604,15208,8
4589,1526,489,2,4052,8104,11
4590,1526,47,2,6006,12012,22
4591,1527,442,1,5784,5784,1
4592,1527,346,1,8830,8830,31
4593,1527,93,2,8858,17716,16
4594,1527,332,2,9187,18374,23
4595,1527,385,1,3416,3416,44
4596,1528,380,1,5037,5037,15
4597,1528,307,1,3734,3734,5
4598,1528,289,1,6074,6074,7
4599,1529,376,2,7229,14458,39
4600,1529,467,2,989,1978,28
4601,1529,374,2,1359,2718,22
4602,1529,249,1,3076,3076,19
4603,1530,227,1,3371,3371,46
4604,1530,247,2,5807,11614,1
4605,1530,341,2,1233,2466,29
4606,1530,367,2,7596,15192,22
4607,1531,2,2,1005,2010,45
4608,1531,415,2,9335,18670,7
4609,1531,368,1,2023,2023,26
4610,1531,142,1,4451,4451,2
4611,1532,307,1,3734,3734,18
4612,1532,376,1,7229,7229,11
4613,1532,49,2,4975,9950,17
4614,1532,324,2,9564,19128,1
4615,1533,44,2,7604,15208,11
4616,1533,409,1,3636,3636,6
4617,1533,263,2,7027,14054,29
4618,1533,219,1,8550,8550,42
4619,1534,60,1,8364,8364,27
4620,1534,470,2,8803,17606,43
4621,1535,184,2,2562,5124,39
4622,1536,151,2,9774,19548,16
4623,1536,466,1,4450,4450,42
4624,1536,458,1,7231,7231,32
4625,1536,438,2,9722,19444,44
4626,1537,167,2,7276,14552,27
4627,1537,203,1,8865,8865,3
4628,1537,307,2,3734,7468,3
4629,1537,290,2,8108,16216,14
4630,1537,307,1,3734,3734,5
4631,1538,301,1,7201,7201,27
4632,1538,144,2,952,1904,45
4633,1538,299,1,6735,6735,48
4634,1538,375,1,9583,9583,30
4635,1538,135,1,2784,2784,20
4636,1539,491,2,7872,15744,49
4637,1539,26,1,4719,4719,18
4638,1540,122,2,8570,17140,36
4639,1540,51,2,4970,9940,45
4640,1540,488,2,5080,10160,22
4641,1540,192,2,8710,17420,0
4642,1541,286,2,1335,2670,13
4643,1542,33,1,2531,2531,30
4644,1542,77,1,2932,2932,43
4645,1542,242,2,959,1918,7
4646,1542,267,1,9802,9802,35
4647,1543,179,2,7886,15772,45
4648,1543,408,1,1506,1506,20
4649,1544,388,1,2920,2920,28
4650,1545,276,1,5653,5653,39
4651,1546,263,2,7027,14054,39
4652,1546,434,1,7634,7634,26
4653,1546,293,1,3156,3156,26
4654,1546,398,1,6975,6975,26
4655,1546,191,2,600,1200,22
4656,1547,211,1,8936,8936,33
4657,1547,333,1,4948,4948,42
4658,1548,105,1,2035,2035,32
4659,1548,266,1,1413,1413,39
4660,1548,469,2,7584,15168,27
4661,1549,129,2,6421,12842,29
4662,1549,196,1,3348,3348,39
4663,1549,331,2,8327,16654,5
4664,1549,379,1,288,288,34
4665,1549,384,1,2886,2886,18
4666,1550,458,2,7231,14462,45
4667,1550,228,2,3377,6754,31
4668,1551,25,1,7208,7208,47
4669,1551,273,1,9304,9304,2
4670,1551,131,2,6426,12852,28
4671,1552,440,1,632,632,34
4672,1552,55,1,2603,2603,21
4673,1552,312,1,1017,1017,49
4674,1553,96,2,7924,15848,4
4675,1553,163,1,1089,1089,19
4676,1553,131,2,6426,12852,32
4677,1553,297,1,1490,1490,4
4678,1553,357,2,1901,3802,23
4679,1554,411,2,683,1366,45
4680,1554,477,2,4434,8868,25
4681,1555,49,1,4975,4975,26
4682,1555,39,2,569,1138,13
4683,1555,73,2,4792,9584,31
4684,1555,4,1,3526,3526,2
4685,1556,246,2,7060,14120,36
4686,1556,310,2,1023,2046,18
4687,1557,483,1,5769,5769,43
4688,1557,437,1,8765,8765,43
4689,1557,198,2,2082,4164,30
4690,1557,86,1,3922,3922,9
4691,1558,410,1,1950,1950,41
4692,1558,38,2,7964,15928,44
4693,1559,423,2,9274,18548,11
4694,1559,364,1,5032,5032,22
4695,1559,329,2,6394,12788,38
4696,1559,41,1,4365,4365,43
4697,1560,448,2,2566,5132,2
4698,1561,62,2,7260,14520,27
4699,1562,249,2,3076,6152,43
4700,1562,66,1,3514,3514,30
4701,1562,30,2,7952,15904,48
4702,1562,371,1,8364,8364,34
4703,1563,107,1,4996,4996,36
4704,1563,310,2,1023,2046,19
4705,1563,263,1,7027,7027,31
4706,1564,322,2,8465,16930,22
4707,1564,365,1,2532,2532,20
4708,1565,7,2,4344,8688,18
4709,1565,84,2,3374,6748,2
4710,1565,414,2,7849,15698,34
4711,1565,364,2,5032,10064,19
4712,1566,279,2,8933,17866,42
4713,1566,199,2,9352,18704,29
4714,1566,161,2,8668,17336,4
4715,1567,382,2,1765,3530,16
4716,1567,16,1,6789,6789,17
4717,1567,176,1,6822,6822,34
4718,1568,416,2,1795,3590,32
4719,1568,234,1,3036,3036,33
4720,1568,148,2,5057,10114,1
4721,1569,393,1,5614,5614,33
4722,1569,69,2,3379,6758,34
4723,1570,42,2,3798,7596,12
4724,1570,364,2,5032,10064,11
4725,1570,467,2,989,1978,42
4726,1570,466,1,4450,4450,37
4727,1571,128,1,1065,1065,25
4728,1571,488,1,5080,5080,42
4729,1572,188,2,1340,2680,22
4730,1572,22,1,2507,2507,48
4731,1573,494,2,7434,14868,29
4732,1573,326,1,8014,8014,43
4733,1573,358,1,876,876,11
4734,1573,40,1,8004,8004,22
4735,1573,252,1,2663,2663,0
4736,1574,250,1,4301,4301,32
4737,1575,465,2,1200,2400,46
4738,1575,332,2,9187,18374,34
4739,1575,250,2,4301,8602,20
4740,1575,473,1,444,444,24
4741,1575,270,2,5974,11948,32
4742,1576,172,1,8206,8206,44
4743,1576,482,2,4129,8258,30
4744,1576,126,2,511,1022,3
4745,1576,298,1,7494,7494,36
4746,1576,32,2,9159,18318,31
4747,1577,386,1,7081,7081,33
4748,1577,419,1,6185,6185,6
4749,1577,472,2,8141,16282,11
4750,1577,255,1,6915,6915,21
4751,1577,47,2,6006,12012,12
4752,1578,377,1,3078,3078,48
4753,1578,293,1,3156,3156,8
4754,1578,408,2,1506,3012,20
4755,1579,468,2,1895,3790,35
4756,1579,164,2,1863,3726,45
4757,1579,435,1,1446,1446,46
4758,1579,318,1,8576,8576,26
4759,1580,34,2,4723,9446,11
4760,1580,39,2,569,1138,36
4761,1581,243,1,3767,3767,5
4762,1581,489,2,4052,8104,5
4763,1581,108,1,1845,1845,31
4764,1581,184,2,2562,5124,8
4765,1581,369,2,2604,5208,36
4766,1582,245,1,6825,6825,4
4767,1582,404,2,5532,11064,47
4768,1583,471,1,3454,3454,47
4769,1584,85,1,7726,7726,40
4770,1584,368,1,2023,2023,2
4771,1584,375,2,9583,19166,0
4772,1584,422,1,2063,2063,35
4773,1584,277,2,1812,3624,42
4774,1585,426,2,3669,7338,34
4775,1585,297,2,1490,2980,9
4776,1585,237,2,3798,7596,9
4777,1586,20,2,7740,15480,4
4778,1586,132,2,4597,9194,12
4779,1586,87,1,5931,5931,20
4780,1587,97,2,2581,5162,22
4781,1587,494,2,7434,14868,34
4782,1587,68,1,1393,1393,32
4783,1587,72,1,4731,4731,5
4784,1587,354,2,6624,13248,39
4785,1588,252,1,2663,2663,25
4786,1588,166,1,1767,1767,11
